#DATE DE CLASSEMENT;DATE DE PUBLICATION DE L'ETABLISSEMENT;TYPOLOGIE ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION;NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;TÉLÉPHONE;COURRIEL;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITES D'HABITATION;NOMBRE DE LOGEMENTS
17/08/2011;17/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING LE CARREFOUR;camping le carrefour avenue du generale de gaulle;66700;ARGELES SUR MER;468959034;cpglecarrefour@wanadoo.fr;http://www.camping-lecarrefour.com;-;-;-;53;-;-
17/08/2011;18/08/2011;CAMPING;4 étoiles;Tourisme;-;SARL CAMPING LES TROIS LACS;les chaudannes;73330;BELMONT TRAMONET;476370403;info@les3lacs.com;http://www.les3lacs.com;-;-;-;100;-;-
17/08/2011;23/02/2012;CAMPING;2 étoiles;-;-;CAMPING DE L'ÉTANG DE LA BONDE;étang de la bonde quartier les baronnes;84210;CABRIÈRE D'AIGUES;490776364;canpingdelabonde@wanadoo.fr;http://www.campingdelabonde.com;-;-;-;170;-;-
17/08/2011;17/08/2011;CAMPING;4 étoiles;Tourisme;-;DOMAINE DE BÉLÉZY;Domaine de Bélézy;84410;BEDOIN;490656018;pao@belezy.com;http://www.belezy.com;-;-;-;320;-;-
16/08/2011;18/08/2011;CAMPING;4 étoiles;Tourisme;-;SAS LE TALARIS;ROUTE DE L'OCEAN;33680;LACANAU;556030415;talarisvacances@hotmail.fr;http://www.talaris-vacances.fr;-;-;-;476;-;-
16/08/2011;18/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING LE PRADEROI;14 Allée des Barges. Quimiac;44420;MESQUER;683421148;camping.praderoi@wanadoo.fr;http://www.camping-le-praderoi.com;-;-;-;32;-;-
16/08/2011;17/08/2011;CAMPING;5 étoiles;Tourisme;-;AIROTEL PYRENEES;46 AVENUE DU BAREGE;65120;ESQUIEZE SERE;562928918;airotel.pyrenees@wanadoo.fr;http://airotel-pyrenees.com;-;-;-;146;-;-
12/08/2011;12/08/2011;CAMPING;2 étoiles;Tourisme;-;CAMPING DE KERALOUET;11 rue Eric Tabarly;29740;LESCONIL;298822305;campingkeralouet@wanadoo.fr;www.campingkeralouet.com;-;-;-;64;-;-
12/08/2011;16/08/2011;CAMPING;5 étoiles;Tourisme;-;SUNELIA L'ESCALE SAINT GILLES;Corniche de la Mer;29950;BÉNODET;298570537;sunelia@stgilles.fr;http://www.stgilles.fr;-;-;-;467;-;-
12/08/2011;18/08/2011;CAMPING;3 étoiles;Loisirs;-;CAMPING LES PINS;20, route de la barrade;33121;CARCANS;556033872;campinglespins@wanadoo.fr;http://www.campinglespins-carcans.com;-;-;-;108;-;-
12/08/2011;18/08/2011;CAMPING;4 étoiles;Tourisme;-;EURONAT;EURONAT CENTRE NATURISTE;33590;GRAYAN ET L'HOPITAL;556093333;info@euronat.fr;http://www.euronat.fr;-;-;-;1400;-;-
12/08/2011;26/08/2011;CAMPING;1 étoile;-;-;CAMPING DU GOUACHER;87 QUARTIER DU MONLON;40560;VIELLE SAINT GIRONS;558429300;contact@legouacher.com;http://www.legouacher.com;-;-;-;92;-;-
12/08/2011;29/08/2011;CAMPING;3 étoiles;-;-;CAMPING ALBRET PLAGE;camping albret plage-route plage sud;40660;MESSANGES;558480367;albretplage@wanadoo.fr;http://www.albretplage.fr;-;-;-;373;-;-
12/08/2011;16/08/2011;CAMPING;4 étoiles;Loisirs;-;DOMAINE DES BANS;6 rue James Wiese;88430;CORCIEUX;329516467;jerome@domaine-des-bans.com;http://www.domaine-des-bans.fr;-;-;-;700;-;-
11/08/2011;11/08/2011;CAMPING;2 étoiles;Tourisme;-;CAMPING MANAYSSE;Rue Frédéric Mistral;4360;MOUSTIERS STE MARIE;492746671;manaysse@orange.fr;http://www.camping-manaysse.com;-;-;-;97;-;-
11/08/2011;11/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING LE VIEUX COLOMBIER;Quartier Saint Michel;4360;MOUSTIERS STE MARIE;492746189;camping.vieux.colombier@wanadoo.fr;http://www.lvcm.fr;-;-;-;70;-;-
11/08/2011;24/02/2012;CAMPING;4 étoiles;-;-;CAMPING LES MIMOSAS;chaussé de Mandirac;11100;NARBONNE;468490372;info@lesmimosas.com;http://www.lesmimosas.com;-;-;-;266;-;-
11/08/2011;04/04/2012;CAMPING;3 étoiles;-;-;COTE VERMEILLE;2400 CHEMIN DES VIGNES;11210;PORT LA NOUVELLE;468480580;mboutillon@franceloc.fr;http://www.campings-franceloc.fr;-;-;-;322;-;-
11/08/2011;12/08/2011;CAMPING;4 étoiles;Tourisme;-;LE CAMP DE FLORENCE;Le Camp de Florence;32480;LA ROMIEU;562281558;info@lecampdeflorence.com;http://www.lecampdeflorence.com;-;-;-;197;-;-
11/08/2011;16/08/2011;CAMPING;2 étoiles;Tourisme;-;CAMPING MUNICIPAL DU GURP;51 ROUTE DE L'OCEAN;33590;GRAYAN ET L'HOPITAL;556094301;mairie.grayan@orange.fr;http://grayan.fr;-;-;-;1000;-;-
11/08/2011;16/08/2011;CAMPING;5 étoiles;Tourisme;-;CAMPING LES LACS;126 route des lacs;33780;SOULAC SUR MER;556097663;info@camping-les-lacs.com;http://www.camping-les-lacs.com;-;-;-;228;-;-
11/08/2011;18/08/2011;CAMPING;3 étoiles;Loisirs;-;CAMPING LE BON COIN SARL;Rue des Coudifles;33990;HOURTIN;556091082;campingleboncoin@sfr.fr;http://www.campingleboncoin.com;-;-;-;94;-;-
11/08/2011;11/08/2011;CAMPING;4 étoiles;Tourisme;-;FLOWER CAMPING LES PINS;d820;46350;PAYRAC;565379632;info@les-pins-camping.com;http://www.les-pins-camping.com;-;-;-;137;-;-
11/08/2011;11/08/2011;CAMPING;3 étoiles;Loisirs;-;CAMPING LES GENETS;30 RUE SENS  LA GREE ST JACQUES;56370;SARZEAU;297418722;camping.les.genets@wanadoo.fr;http://www.camping-les-genets.com;-;-;-;143;-;-
11/08/2011;11/08/2011;CAMPING;4 étoiles;Tourisme;-;CAMPING LE FRONT DE MER;AVENUE DU GRAU;66700;ARGELES SUR MER;468810870;front.de.mer@cegetel.net;http://www.camping-front-mer.com;-;-;-;588;-;-
11/08/2011;11/08/2011;CAMPING;4 étoiles;Tourisme;-;CAMPING LES MARSOUINS;camping les marsouins;66702;ARGELES SUR MER;468811481;bruno.mazzilli@gmail.com;http://campmed.com/camping-argeles-marsouins.htm;-;-;-;587;-;-
11/08/2011;05/03/2012;CAMPING;3 étoiles;-;-;CAMPING LE BEAU VILLAGE DE PARIS;1 VOIE DES PRES;91700;VILLIERS SUR ORGE;160161786;le-beau-village@wanadoo.fr;http://www.beau-village.com;-;-;-;124;-;-
10/08/2011;10/08/2011;CAMPING;4 étoiles;Loisirs;-;CAMPING DE LA ROCHE PERCÉE;30, hent Kerveltrec;29170;FOUESNANT;298949415;contact@camping-larochepercee.com;http://www.camping-larochepercee.com;-;-;-;142;-;-
10/08/2011;10/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING LE KERGARIOU;kervec;29360;CLOHARS CARNOET;298715465;camping.lekergariou@wanadoo.fr;http://www.campinglekergariou.com;-;-;-;100;-;-
09/08/2011;04/10/2011;CAMPING;2 étoiles;-;-;CAMPING SAINT CHRISTOL;CHEMIN DE SAINT CHRISTOL;34120;PEZENAS;467980900;saintchristol@worldonline.fr;http://www.campingsaintchristol.com;-;-;-;92;-;-
09/08/2011;04/10/2011;CAMPING;3 étoiles;-;-;LE MAS DE LIGNIERES;montcelebre;34210;CESSERAS;468912486;lemas1@wanadoo.fr;http://www.lemasdelignieres.com;-;-;-;26;-;-
09/08/2011;20/10/2011;CAMPING;4 étoiles;-;-;CAMPING LES MIMOSAS;98 ROUTE DE LA GUIRAUDETTE;34300;AGDE;467016736;contact@campingmimosas.com;http://www.campingmimosas.com;-;-;-;110;-;-
09/08/2011;03/10/2011;CAMPING;3 étoiles;-;-;CAMPING LA PLAGE ;69 CHEMIN DU PEYROLLET;34340;MARSEILLAN PLAGE;467219254;info@laplage-camping.net;http://www.laplage-camping.net;-;-;-;105;-;-
09/08/2011;24/08/2011;CAMPING;4 étoiles;-;-;AIRCAMP BEAUSEJOUR SERVICES;DOMAINE DE BEAUSEJOUR;34410;SERIGNAN;467395093;info@camping-beausejour.com;http://www.camping-beausejour.com;-;-;-;380;-;-
09/08/2011;19/01/2012;CAMPING;4 étoiles;-;-;SARL DETENTE ET LOISIRS;PORT CASSAFIERES;34420;PORTIRAGNES;467909292;mes.mimosas.portiragnes@wanadoo.fr;http://www.mimosas.com;-;-;-;400;-;-
09/08/2011;21/10/2011;CAMPING;4 étoiles;Tourisme;-;LE DOMAINE DE LA DRAGONNIÈRE;Route Départementale 612;34450;VIAS;892695926;contact@dragonniere.com;http://www.dragonniere.com;-;-;-;546;-;-
09/08/2011;04/10/2011;CAMPING;4 étoiles;-;-;CAMPING CAYOLA;côte ouest;34450;VIAS;467900185;camping.cayola@orange.fr;http://www.campingcayola.fr;-;-;-;176;-;-
09/08/2011;20/10/2011;CAMPING;4 étoiles;-;-;CAMPING L'OLIVERAIE;1600 CHEMIN DE BEDARIEUX;34480;LAURENS;467902436;oliveraie@free.fr;http://oliveraie.com;-;-;-;110;-;-
09/08/2011;11/01/2012;CAMPING;4 étoiles;-;-;CAMPING DE MARS;camping de mars RD56 route du château de la roche;42123;CORDELLE;477649442;campingdemars@yahoo.fr;http://www.camping-de-mars.fr;-;-;-;63;-;-
09/08/2011;10/08/2011;CAMPING;5 étoiles;Tourisme;-;CAMPING DE L'OCEAN;route de la maison rouge;44490;LE CROISIC;240230769;devillairstiphaine@orange.fr;http://www.camping-ocean.com;-;-;-;392;-;-
09/08/2011;09/08/2011;CAMPING;2 étoiles;Tourisme;-;CAMPING LE GALIER;route de st chély;48120;ST ALBAN SUR LIMAGNOLE;466315880;accueil@campinglegalier.fr;http://www.campinglegalier.fr;-;-;-;77;-;-
09/08/2011;09/08/2011;CAMPING;2 étoiles;Tourisme;-;CAMPING CHANTEMERLE;LIEU DIT LA PONTEZE;48400;BEDOUES;466451966;chante-merle@wanadoo.fr;http://www.camping-chantemerle.com;-;-;-;77;-;-
09/08/2011;10/08/2011;CAMPING;2 étoiles;Tourisme;-;CAMPING MUNICIPAL DE KERDURAND;PARC DE KERDURAND;56670;RIANTEC;297335240;sga-mairie@riantec.com;http://www.riantec.com;-;-;-;130;-;-
08/08/2011;08/08/2011;CAMPING;3 étoiles;Tourisme;-;LE CLOS DE BALLEROY;route de Castillon;14490;BALLEROY;231214148;leclosdeballeroy@orange.fr;http://www.camping-leclosdeballeroy.fr;-;-;-;59;-;-
08/08/2011;08/08/2011;CAMPING;4 étoiles;Tourisme;-;CAMPING DE LA VALLEE;88 RUE DE LA VALLEE ;14510;HOULGATE;231244069;camping.lavallee@wanadoo.fr;http://www.campinglavallee.com;-;-;-;365;-;-
08/08/2011;09/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING DE L'ETANG DE KERJACOB;47 rue des chênes;44350;GUERANDE;240619351;contact@camping-etang.com;http://www.camping-etang.com;-;-;-;119;-;-
08/08/2011;09/08/2011;CAMPING;4 étoiles;Tourisme;-;LA TABARDIERE;2 route de la tabardiere;44770;LA PLAINE SUR MER;240215883;info@camping-la-tabardiere.com;http://www.camping-la-tabardiere.com;-;-;-;270;-;-
08/08/2011;09/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING LE RANCH;chemin des raillères;44770;LA PLAINE SUR MER;240215262;info@camping-le-ranch.com;http://www.camping-le-ranch.com;-;-;-;183;-;-
08/08/2011;08/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING MUNICIPAL DU SANS SOUCI;ALLEE ANDRE CHEVALIER;72130;FRESNAY SUR SARTHE;243973287;mairie-fresnay@wanadoo.fr;http://camping-fresnaysursarthe.fr;-;-;-;86;-;-
05/08/2011;12/10/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING DES 5 VALLÉES;Camping des 5 Vallées Saint Blaise ;5100;BRIANÇON;492210627;info@camping5vallees.com;http://www.camping5vallees.com;-;-;-;210;-;-
05/08/2011;18/10/2011;CAMPING;4 étoiles;-;-;CAMPING LE VERGER;CAMPING GITE LE VERGER;5200;BARATIER;492431587;camping.leverger@wanadoo.fr;http://www.campingleverger.fr;-;-;-;88;-;-
05/08/2011;08/11/2011;CAMPING;2 étoiles;-;-;CAMPING LES PRES;LE PETIT VAUX;5400;VEYNES;492572622;camping.lepres@packsurfwifi.com;http://www.camping-les-pres.com;-;-;-;25;-;-
05/08/2011;05/08/2011;CAMPING;2 étoiles;Tourisme;-;SARL CAMPING LE PUITS;La Groudiere;14350;ST MARTIN DES BESACES;231678002;enquiries@lepuits.com;http://www.lepuits.com;-;-;-;30;-;-
05/08/2011;05/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING REINE MATHILDE;Route deSainte Honorine;14400;ETREHAM;231217655;campingreinemathilde@gmail.com;http://www.camping-normandie-rm.fr/;-;-;-;115;-;-
05/08/2011;05/08/2011;CAMPING;4 étoiles;-;-;CAMPING DU RELAIS;83 ROUTE DE CABOURG;14810;MERVILLE FRANCEVILLE;231242282;bussoncamping@wanadoo.fr;-;-;-;-;89;-;-
04/08/2011;04/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING LA FERME DE CASTELLANE;Quartier La Lagne;4120;CASTELLANE;492836777;accueil@camping-la-ferme.com;http://www.camping-la-ferme.com;-;-;-;48;-;-
04/08/2011;05/08/2011;CAMPING;2 étoiles;Tourisme;-;CAMPING LE PILAT;route de bourdeau;26110;SAINT FERREOL TRENTE PAS;475277209;info@campinglepilat.com;http://www.campinglepilat.com;-;-;-;90;-;-
04/08/2011;05/08/2011;CAMPING;4 étoiles;Tourisme;-;CAMPING LE BOUDIGAU;45 AVENUE DE L'OCEAN;40530;LABENNE;559454207;info@boudigau.com;http://www.boudigau.com;-;-;-;301;-;-
04/08/2011;26/08/2011;CAMPING;4 étoiles;-;-;DOMAINE QUERCY;la grange brulée;46300;GOURDON;565410619;domainequercy@orange.fr;http://www.domainequercy.com;-;-;-;133;-;-
03/08/2011;03/08/2011;CAMPING;2 étoiles;Tourisme;-;CAMPING DE LA BLARDIÈRE;Espace de la Blardière;37420;RIGNY-USSÉ;247955585;rigny-usse-mairie@wanadoo.fr;http://rigny-usse.fr;-;-;-;52;-;-
03/08/2011;03/11/2011;CAMPING;4 étoiles;-;-;CAMPING LOU PIGNADA;741 AVENUE DE LA PLAGE;40440;ONDRES;559453065;info@camping-loupignada.com;http://www.camping-loupignada.com;-;-;-;214;-;-
03/08/2011;24/08/2011;CAMPING;2 étoiles;Tourisme;-;SARL HPA LES TULIPES;173 ROUTE DE LA TRANCHE;85460;LA FAUTE SUR MER;251564137;campingtulipes@orange.fr;http://www.campingtiulipes.com;-;-;-;31;-;-
02/08/2011;24/12/2012;CAMPING;3 étoiles;Tourisme;-;ALBIRONDACK PARK CAMPING LODGE &SPA;31 allée de la piscine;81000;ALBI;563603706;albirondack@orange.fr;http://albirondack.fr;-;-;-;84;-;-
02/08/2011;25/11/2011;CAMPING;2 étoiles;-;-;CAMPING DES PRES D'ARLY;LES THOUVASSIERES 229 ;74120;PRAZ SUR ARLY;610440233;camping.prearly@orange.fr;http://www.campinglespresdelarly.com;-;-;-;77;-;-
02/08/2011;25/11/2011;CAMPING;3 étoiles;-;-;CAMPING LE PANORAMIC;22 CHEMIN DES BERNETS;74320;SEVRIER;450524309;info@camping-le-panoramic.com;http://www.camping-le-panoramic.com;-;-;-;189;-;-
02/08/2011;24/11/2011;CAMPING;4 étoiles;-;-;CAMPING INTERNATIONAL DU LAC D'ANNECY;1184 ROUTE D'ALBERTVILLE;74410;SAINT JOROZ;450686793;contact@camping-lac-annecy.com;http://www.camping-lac-annecy.com;-;-;-;163;-;-
02/08/2011;02/08/2011;CAMPING;4 étoiles;-;-;MOULIN DOLLAY;206 RUE DU MOULIN DOLLAY;74570;GROISY;450680031;moulin.dollay@orange.fr;http://www.moulindollay.fr;-;-;-;30;-;-
02/08/2011;04/04/2012;CAMPING;3 étoiles;-;-;CAMPING CEVEO DE PIERREFITTE;lac de vassiviere;87120;BEAUMONT DU LAC;555691588;pierrefitte@ceveo.com;http://www.ceveo.com;-;-;-;45;-;-
01/08/2011;01/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING PROVENCAL;ROUTE DE DIGNE;4120;CASTELLANE;492836550;camping-provencal@orange.fr;http://www.camping-provencal.com;-;-;-;44;-;-
01/08/2011;01/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING LES OLIVETTES;Hameau les pourcelles;4190;LES MÉES;492341897;direction@campinglesolivettes.com;http://www.campinglesolivettes.com;-;-;-;35;-;-
01/08/2011;24/11/2011;CAMPING;2 étoiles;-;-;CAMPING LA VIGNASSE;TERRE DU MOULIN;7460;CASTELJAU;475393044;jean-luc.riviere2@wanadoo.fr;http://www.camping-la-vignasse.com;-;-;-;56;-;-
01/08/2011;02/08/2011;CAMPING;3 étoiles;Loisirs;-;CAMPING LA SOURCE;ROUTE DE LA SAULCE - LA COURONNE;13500;MARTIGUES;442496257;les-bastides2@wanadoo.fr;http://camping-la-source-martigues.com;-;-;-;71;-;-
01/08/2011;03/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING OMAHA BEACH;RUE DE LA HERODE;14710;VIERVILLE-SUR-MER;231224173;omaha.beach@yahoo.fr;http://camping-omaha-beach.fr;-;-;-;293;-;-
01/08/2011;22/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING DE L'ETANG DE BAZANGE;bazange;24130;MONFAUCON;553246479;celine.deangeli@wanadoo.fr;http://www.camping-bazange-dordogne.com;-;-;-;55;-;-
01/08/2011;22/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING LES ACACIAS;Bourg de la Canéda;24200;SARLAT;553310850;camping-acacias@wanadoo.fr;http://www.acacias.fr;-;-;-;122;-;-
01/08/2011;26/09/2011;CAMPING;2 étoiles;-;-;DOMAINE DE LANDREVIE;MORTEMART;24260;SAINT FALIX DE REILHAC;553032094;domaine-de-landrevie@wanadoo.fr;http://www.domainelandrevie.com;-;-;-;34;-;-
01/08/2011;02/08/2011;CAMPING;4 étoiles;Tourisme;-;CAMPING LE GRAND LARGE;11 route du Grand Large;50340;LES PIEUX;233524075;info@legrandlarge.com;http://www.legrandlarge.com;-;-;-;232;-;-
29/07/2011;16/05/2013;CAMPING;4 étoiles;Tourisme;-;CAMPING MEDITERRANEE PLAGE;côte ouest;34450;VIAS;467909907;philippe.robert2@orange.fr;http://mediterranee-plage.com;-;-;-;410;-;-
29/07/2011;29/07/2011;CAMPING;3 étoiles;Tourisme;-;VALLON ROUGE;route de greolieres;6480;COLLES SUR LOUP;493328612;info@auvallonrouge.com;http://www.auvallonrouge.com;-;-;-;115;-;-
29/07/2011;03/04/2012;CAMPING;5 étoiles;-;-;DOMAINE DE CHAUSSY;QUARTIER LE PETIT CHAUSSY;7150;LAGORCE;475939966;info@domainedechaussy.net;http://www.domainedechaussy.com;-;-;-;300;-;-
29/07/2011;29/07/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING LE ROMARIN 3***;Route de Sorede Chemin des Vignes;66700;ARGELES SUR MER;468810263;joseph.perrault@wanadoo.fr;http://www.camping-romarin.com;-;-;-;142;-;-
29/07/2011;01/08/2011;CAMPING;5 étoiles;Tourisme;-;SARL VILLAGE DE LA GUYONNIERE;LA GUYONNIERE;85150;SAINT JULIEN DES LANDES;251466259;info@laguyonniere.com;http://www.laguyonniere.com;-;-;-;294;-;-
29/07/2011;01/08/2011;CAMPING;3 étoiles;Tourisme;-;SARL CAMPING LA VIE;LE MOTTEAU;85220;COMMEQUIERS;251549004;contact@campinglavie.com;http://www.campinglavie.com;-;-;-;110;-;-
29/07/2011;01/08/2011;CAMPING;3 étoiles;Loisirs;-;CAMPING L'ILE AUX OISEAUX;rue du pré neuf;85340;L'ILE D'OLONNE;251908996;contact@ile-aux-oiseaux.fr;http://www.ile-aux-oiseaux.fr;-;-;-;215;-;-
29/07/2011;01/08/2011;CAMPING;5 étoiles;Tourisme;-;CAMPING BOIS SOLEIL;94 chemin des barres;85340;OLONNE SUR MER;251331197;camping.boissoleil@wanadoo.fr;http://campingboisoleil.com;-;-;-;206;-;-
29/07/2011;01/08/2011;CAMPING;3 étoiles;Loisirs;-;SARL  LES MARSOUINS;20 RUE DU PREGNEAU;85470;BRETIGNOLLES SUR MER;251901457;contact._marsouins@orange.fr;http://www.lesmarsouins.com/;-;-;-;261;-;-
28/07/2011;28/07/2011;CAMPING;3 étoiles;Tourisme;-;SARL LE JAS DE PROVENCE;Camping le jas du moine;4290;SALIGNAC;492614043;lejasdumoine@wanadoo.fr;http://www.camping-jasdumoine.com;-;-;-;109;-;-
28/07/2011;28/07/2011;CAMPING;3 étoiles;Tourisme;-;SARL DOMAINE D'ENRIOU;domaine d'enriou;4500;ST LAURENT DU VERDON;492744102;domainedenriou@yahoo.fr;http://www.domainedenriou.com;-;-;-;108;-;-
28/07/2011;02/05/2012;CAMPING;2 étoiles;-;-;CAMPING DU SOLEIL;2070 ROUTE DE L'ESPIGUETTE;30240;GRAU DU ROI;466515007;camping.soleil@free.fr;http://www.camping-soleil.com;-;-;-;330;-;-
28/07/2011;28/07/2011;CAMPING;4 étoiles;Tourisme;-;CAMPING MAS DE REY;Route d' Anduze;30700;ARPAILLARGUES;466221827;info@campingmasderey.com;http://www.campingmasderey.com;-;-;-;66;-;-
28/07/2011;28/07/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING LE REY ;1 route de Lourdes;64260;LOUVIE JUZON;559057852;jl_grim@club-internet.fr;http://www.campinglerey.com;-;-;-;49;-;-
28/07/2011;24/11/2011;CAMPING;4 étoiles;-;-;HOTEL DE PLEIN AIR CARAVANEIGE L'OUSTALET;1428 ROUTE DES FREINETS;74390;CHATEL;450732197;contact@oustalet.com;http://www.oustalet.com;-;-;-;100;-;-
28/07/2011;01/08/2011;CAMPING;5 étoiles;Tourisme;-;LES BLANCS CHENES;Route de la Roche sur Yon;85360;LA TRANCHE SUR MER;820150040;info@vagues-oceanes.com;http://camping-vagues-oceanes.com;-;-;-;363;-;-
28/07/2011;25/11/2011;CAMPING;5 étoiles;-;-;CAMPING LE BELLEVUE;BOULEVARD DE LATTRE DE TASSIGNY;85360;LA TRANCHE SUR MER;820150040;info@vagues-oceanes.com;http://www.vagues-oceanes.com;-;-;-;47;-;-
28/07/2011;01/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING DE LA CORSIVE;47 route de la Corsive;85550;LA BARRE-DE-MONTS;251685006;campingdelacorsive@club-internet.fr;http://www.campingdelacorsive.com;-;-;-;121;-;-
27/07/2011;28/07/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING LA PEYRUGUE;la peyrugue;24250;DAGLAN;553284026;camping@peyrugue.com;http://www.peyrugue.com;-;-;-;86;-;-
27/07/2011;28/07/2011;CAMPING;2 étoiles;Tourisme;-;CALMÉSYMPA;Lagrèze;24250;SAINT MARTIAL DE NABIRAT;553284315;duarte-jacqueline@wanadoo.fr;http://www.tourisme-ceou.com/calmesympa.htm;-;-;-;50;-;-
27/07/2011;28/07/2011;CAMPING;2 étoiles;Tourisme;-;CAMPING LE ROCHER DE LA GRANELLE;la borie;24260;LE BUGUE;553072432;info@lagranelle.com;http://www.lagranelle.com;-;-;-;151;-;-
27/07/2011;29/07/2011;CAMPING;4 étoiles;Tourisme;-;CAMPING LE BOUCANET ;-;30240;LE GRAU DU ROI;466514148;boucanet@franceloc.fr;http://www.campings-franceloc.fr;-;-;-;462;-;-
27/07/2011;28/07/2011;CAMPING;3 étoiles;Tourisme;-;PLEIN SOLEIL;11 AV DU MONGE;65100;LOURDES;562944093;contact@camping-pleinsoleil.com;http://www.camping-pleinsoleil.com;-;-;-;34;-;-
27/07/2011;28/07/2011;CAMPING;3 étoiles;Tourisme;-;LE MOULIN DU MONGE;28 avenue jean moulin;65100;LOURDES;562942815;camping.moulin.monge@wanadoo.fr;http://www.camping-lourdes.com;-;-;-;67;-;-
27/07/2011;28/07/2011;CAMPING;2 étoiles;Tourisme;-;CAMPING CABALIROS;93 Avenue du Mamelon Vert;65110;CAUTERETS;562925536;info@camping-cabaliros.com;http://www.camping-cabaliros.com;-;-;-;100;-;-
27/07/2011;28/07/2011;CAMPING;4 étoiles;Tourisme;-;LE MONLOO;5 CHEMIN DE MONLOO;65200;BAGNERES DE BIGORRE;562951965;campingmonloo@yahoo.com;http://www.lemonloo.com;-;-;-;175;-;-
27/07/2011;28/07/2011;CAMPING;4 étoiles;Tourisme;-;CAMPING DU LAC;29 CHEMIN D'AZUN ;65400;ARCIZANS AVANT;562970188;campinglac@campinglac65.fr;http://www.campinglac65.fr;-;-;-;97;-;-
27/07/2011;28/07/2011;CAMPING;4 étoiles;Tourisme;-;CAMPING DU LAVEDAN;44 route des vallées;65400;LAU BALAGNAS;562971884;michel.dubie@wanadoo.fr;http://lavedan.com;-;-;-;108;-;-
26/07/2011;28/07/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING DE L'ILOT;Le Maine;24640;CUBJAC;553053979;campingdelilot@orange.fr;http://www.domainelafaurie.com;-;-;-;55;-;-
26/07/2011;04/08/2011;CAMPING;4 étoiles;Tourisme;-;CAMPING TALOUCH;Camping le Talouch;32810;ROQUELAURE;562655243;info@camping-talouch.com;http://www.camping-talouch.com;-;-;-;147;-;-
26/07/2011;27/07/2011;CAMPING;5 étoiles;Tourisme;-;CHATEAU DE LEZ-EAUX;lez-eaux;50380;SAINT PAIR SUR MER;233516609;cecile@lez-eaux.com;http://www.lez-eaux.com;-;-;-;229;-;-
26/07/2011;03/08/2011;CAMPING;2 étoiles;Loisirs;-;CAMPING LES BLIMOUSES;QUARTIER LES BLIMOUSES;83830;CALLAS;494478341;camping.les.blimouses@wanadoo.fr;http://www.campinglesblimouses.com;-;-;-;169;-;-
26/07/2011;01/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING LA DAVIÈRE PLAGE;197 route de notre dame de monts;85160;SAINT JEAN DE MONTS;251582799;daviereplage@orange.fr;http://www.daviereplage.com;-;-;-;174;-;-
26/07/2011;01/08/2011;CAMPING;3 étoiles;Tourisme;-;CAMPILÔ;L'Auroire;85430;AUBIGNY;251316845;accueil@campilo.com;http://www.campilo.com;-;-;-;75;-;-
26/07/2011;01/08/2011;CAMPING;4 étoiles;Tourisme;-;CAMPING LE CHAPONNET;16 rue du Chaponnet;85470;BREM SUR MER;251905556;campingchaponnet@wanadoo.fr;http://le-chaponnet.com;-;-;-;330;-;-
26/07/2011;01/08/2011;CAMPING;4 étoiles;Loisirs;-;SARL CAMPING BEL AIR;2 RTE DE BEL AIR;85580;GRUES;251564405;camping.belair@wanadoo.fr;http://www.camping-belair.com;-;-;-;362;-;-
25/07/2011;25/07/2011;CAMPING;3 étoiles;Tourisme;-;CAMPING LES PRAIRIES;Sarl VSP   Chemin de Charcherie   Quartier Haute gréyère;4140;SEYNE LES ALPES;492351021;camping.les.prairies@wanadoo.fr;http://www.campinglesprairies.com;-;-;-;100;-;-
25/07/2011;03/08/2011;CAMPING;3 étoiles;-;-;CAMPING LE CASTEL ROSE;610 CHEMIN RECOULIN;30140;ANDUZE;466618015;castelrose@wanadoo.fr;http://www.castelrose.com;-;-;-;258;-;-
